Fecha,Producto,Unidad de Medida,Precio Mínimo,Precio Máximo
2022-04-03,Zanahoria mediana,1Kg,10.00,12.00
2022-04-04,Aceite Mixto,1Kg,40.00,45.00
2022-04-04,Arroz largo,1Kg,18.00,26.00
2022-04-04,Azúcar Estándar,1Kg,36.00,40.00
2022-04-04,Harina de Trigo,1Kg,19.00,24.00
2022-04-04,Frijol Flor de Mayo,1Kg,25.00,33.00
2022-04-04,Frijol Negro,1Kg,24.00,25.00
2022-04-04,Huevo Blanco,1Kg,38.00,40.00
2022-04-04,Carne Molida
Sirloin 90-10,1Kg,130.00,175.00
2022-04-04,Bistec Diezmillo de
Res,1Kg,148.00,175.00
2022-04-04,Aguacate Hass,1Kg,70.00,90.00
2022-04-04,Limón con semilla,1Kg,25.00,40.00
2022-04-04,Guayaba,1Kg,20.00,30.00
2022-04-04,Manzana Golden,1Kg,45.00,50.00
2022-04-04,Manzana Starking,1Kg,45.00,50.00
2022-04-04,Naranja mediana,1Kg,7.00,10.00
2022-04-04,Papaya maradol,1Kg,22.00,23.00
2022-04-04,Piña,1Kg,10.00,15.00
2022-04-04,Plátano,1Kg,18.00,18.00
2022-04-04,Sandía,1Kg,10.00,10.00
2022-04-04,Calabacita Italiana,1Kg,10.00,20.00
2022-04-04,Chile poblano,1Kg,25.00,35.00
2022-04-04,Chile serrano,1Kg,30.00,48.00
2022-04-04,Cebolla bola,1Kg,15.00,25.00
2022-04-04,Chayote sin espina,1Kg,10.00,15.00
2022-04-04,Jitomate Saladette,1Kg,18.00,22.00
2022-04-04,Lechuga romana,1Kg,10.00,15.00
2022-04-04,Papa alpha,1Kg,14.00,18.00
2022-04-04,Pepino,1Kg,17.00,23.00
2022-04-04,Tomate verde,1Kg,14.00,18.00
2022-04-04,Zanahoria mediana,1Kg,10.00,11.00
2022-04-05,Aceite Mixto,1Kg,40.00,45.00
2022-04-05,Arroz largo,1Kg,18.00,26.00
2022-04-05,Azúcar Estándar,1Kg,36.00,40.00
2022-04-05,Harina de Trigo,1Kg,19.00,24.00
2022-04-05,Frijol Flor de Mayo,1Kg,25.00,33.00
2022-04-05,Frijol Negro,1Kg,24.00,25.00
2022-04-05,Huevo Blanco,1Kg,38.00,40.00
2022-04-05,Carne Molida
Sirloin 90-10,1Kg,130.00,175.00
2022-04-05,Bistec Diezmillo de
Res,1Kg,148.00,175.00
2022-04-05,Aguacate Hass,1Kg,70.00,90.00
2022-04-05,Limón con semilla,1Kg,25.00,40.00
2022-04-05,Guayaba,1Kg,20.00,30.00
2022-04-05,Manzana Golden,1Kg,45.00,50.00
2022-04-05,Manzana Starking,1Kg,45.00,50.00
2022-04-05,Naranja mediana,1Kg,7.00,10.00
2022-04-05,Papaya maradol,1Kg,22.00,23.00
2022-04-05,Piña,1Kg,10.00,15.00
2022-04-05,Plátano,1Kg,18.00,18.00
2022-04-05,Sandía,1Kg,10.00,10.00
2022-04-05,Calabacita Italiana,1Kg,15.00,20.00
2022-04-05,Chile poblano,1Kg,19.00,35.00
2022-04-05,Chile serrano,1Kg,30.00,48.00
2022-04-05,Cebolla bola,1Kg,16.00,25.00
2022-04-05,Chayote sin espina,1Kg,10.00,15.00
2022-04-05,Jitomate Saladette,1Kg,18.00,22.00
2022-04-05,Lechuga romana,1Kg,10.00,15.00
2022-04-05,Papa alpha,1Kg,14.00,18.00
2022-04-05,Pepino,1Kg,17.00,23.00
2022-04-05,Tomate verde,1Kg,14.00,18.00
2022-04-05,Zanahoria mediana,1Kg,10.00,12.00
2022-04-06,Aceite Mixto,1Kg,42.00,45.00
2022-04-06,Arroz largo,1Kg,18.00,20.00
2022-04-06,Azúcar Estándar,1Kg,40.00,40.00
2022-04-06,Harina de Trigo,1Kg,20.00,21.00
2022-04-06,Frijol Flor de Mayo,1Kg,25.00,30.00
2022-04-06,Frijol Negro,1Kg,24.00,25.00
2022-04-06,Huevo Blanco,1Kg,38.00,40.00
2022-04-06,Carne Molida
Sirloin 90-10,1Kg,130.00,175.00
2022-04-06,Bistec Diezmillo de
Res,1Kg,148.00,175.00
2022-04-06,Aguacate Hass,1Kg,70.00,85.00
2022-04-06,Limón con semilla,1Kg,35.00,40.00
2022-04-06,Guayaba,1Kg,20.00,30.00
2022-04-06,Manzana Golden,1Kg,40.00,50.00
2022-04-06,Manzana Starking,1Kg,45.00,50.00
2022-04-06,Naranja mediana,1Kg,9.00,10.00
2022-04-06,Papaya maradol,1Kg,22.00,24.00
2022-04-06,Piña,1Kg,15.00,15.00
2022-04-06,Plátano,1Kg,10.00,23.00
2022-04-06,Sandía,1Kg,10.00,10.00
2022-04-06,Calabacita Italiana,1Kg,15.00,20.00
2022-04-06,Chile poblano,1Kg,19.00,35.00
2022-04-06,Chile serrano,1Kg,30.00,50.00
2022-04-06,Cebolla bola,1Kg,18.00,25.00
2022-04-06,Chayote sin espina,1Kg,10.00,15.00
2022-04-06,Jitomate Saladette,1Kg,18.00,45.00
2022-04-06,Lechuga romana,1Kg,10.00,15.00
2022-04-06,Papa alpha,1Kg,15.00,18.00
2022-04-06,Pepino,1Kg,20.00,25.00
2022-04-06,Tomate verde,1Kg,10.00,18.00
2022-04-06,Zanahoria mediana,1Kg,10.00,12.00
2022-04-07,Aceite Mixto,1Kg,42.00,42.00
2022-04-07,Arroz largo,1Kg,20.00,20.00
2022-04-07,Azúcar Estándar,1Kg,40.00,40.00
2022-04-07,Harina de Trigo,1Kg,20.00,20.00
2022-04-07,Frijol Flor de Mayo,1Kg,30.00,30.00
2022-04-07,Frijol Negro,1Kg,25.00,25.00
2022-04-07,Huevo Blanco,1Kg,40.00,40.00
2022-04-07,Carne Molida
Sirloin 90-10,1Kg,150.00,150.00
2022-04-07,Bistec Diezmillo de
Res,1Kg,148.00,148.00
2022-04-07,Aguacate Hass,1Kg,80.00,80.00
2022-04-07,Limón con semilla,1Kg,37.00,37.00
2022-04-07,Guayaba,1Kg,25.00,25.00
2022-04-07,Manzana Golden,1Kg,40.00,50.00
2022-04-07,Manzana Starking,1Kg,45.00,50.00
2022-04-07,Naranja mediana,1Kg,9.00,9.00
2022-04-07,Papaya maradol,1Kg,23.00,23.00
2022-04-07,Piña,1Kg,15.00,15.00
2022-04-07,Plátano,1Kg,15.00,15.00
2022-04-07,Sandía,1Kg,10.00,10.00
2022-04-07,Calabacita Italiana,1Kg,17.00,17.00
2022-04-07,Chile poblano,1Kg,19.00,30.00
2022-04-07,Chile serrano,1Kg,40.00,40.00
2022-04-07,Cebolla bola,1Kg,18.00,18.00
2022-04-07,Chayote sin espina,1Kg,14.00,14.00
2022-04-07,Jitomate Saladette,1Kg,20.00,20.00
2022-04-07,Lechuga romana,1Kg,10.00,15.00
2022-04-07,Papa alpha,1Kg,16.00,16.00
2022-04-07,Pepino,1Kg,22.00,22.00
2022-04-07,Tomate verde,1Kg,14.00,14.00
2022-04-07,Zanahoria mediana,1Kg,11.00,11.00
2022-04-08,Aceite Mixto,1Kg,40.00,45.00
2022-04-08,Arroz largo,1Kg,18.00,26.00
2022-04-08,Azúcar Estándar,1Kg,20.00,40.00
2022-04-08,Harina de Trigo,1Kg,19.00,21.00
2022-04-08,Frijol Flor de Mayo,1Kg,25.00,42.00
2022-04-08,Frijol Negro,1Kg,24.00,25.00
2022-04-08,Huevo Blanco,1Kg,38.00,40.00
2022-04-08,Carne Molida
Sirloin 90-10,1Kg,130.00,175.00
2022-04-08,Bistec Diezmillo de
Res,1Kg,148.00,175.00
2022-04-08,Aguacate Hass,1Kg,70.00,90.00
2022-04-08,Limón con semilla,1Kg,30.00,40.00
2022-04-08,Guayaba,1Kg,20.00,30.00
2022-04-08,Manzana Golden,1Kg,40.00,50.00
2022-04-08,Manzana Starking,1Kg,45.00,50.00
2022-04-08,Naranja mediana,1Kg,7.00,10.00
2022-04-08,Papaya maradol,1Kg,22.00,25.00
2022-04-08,Piña,1Kg,10.00,15.00
2022-04-08,Plátano,1Kg,15.00,20.00
2022-04-08,Sandía,1Kg,10.00,13.00
2022-04-08,Calabacita Italiana,1Kg,12.00,20.00
2022-04-08,Chile poblano,1Kg,19.00,35.00
2022-04-08,Chile serrano,1Kg,30.00,50.00
2022-04-08,Cebolla bola,1Kg,16.00,23.00
2022-04-08,Chayote sin espina,1Kg,10.00,18.00
2022-04-08,Jitomate Saladette,1Kg,18.00,40.00
2022-04-08,Lechuga romana,1Kg,10.00,15.00
2022-04-08,Papa alpha,1Kg,13.00,18.00
2022-04-08,Pepino,1Kg,17.00,25.00
2022-04-08,Tomate verde,1Kg,12.00,17.00
2022-04-08,Zanahoria mediana,1Kg,10.00,12.00
2022-04-09,Aceite Mixto,1Kg,40.00,45.00
2022-04-09,Arroz largo,1Kg,18.00,26.00
2022-04-09,Azúcar Estándar,1Kg,20.00,40.00
2022-04-09,Harina de Trigo,1Kg,19.00,21.00
2022-04-09,Frijol Flor de Mayo,1Kg,25.00,42.00
2022-04-09,Frijol Negro,1Kg,24.00,25.00
2022-04-09,Huevo Blanco,1Kg,38.00,40.00
2022-04-09,Carne Molida
Sirloin 90-10,1Kg,130.00,175.00
2022-04-09,Bistec Diezmillo de
Res,1Kg,148.00,175.00
2022-04-09,Aguacate Hass,1Kg,70.00,90.00
2022-04-09,Limón con semilla,1Kg,30.00,40.00
2022-04-09,Guayaba,1Kg,20.00,30.00
2022-04-09,Manzana Golden,1Kg,40.00,50.00
2022-04-09,Manzana Starking,1Kg,45.00,50.00
2022-04-09,Naranja mediana,1Kg,7.00,10.00
2022-04-09,Papaya maradol,1Kg,22.00,25.00
2022-04-09,Piña,1Kg,10.00,15.00
2022-04-09,Plátano,1Kg,15.00,20.00
2022-04-09,Sandía,1Kg,10.00,13.00
2022-04-09,Calabacita Italiana,1Kg,12.00,20.00
2022-04-09,Chile poblano,1Kg,19.00,35.00
2022-04-09,Chile serrano,1Kg,30.00,50.00
2022-04-09,Cebolla bola,1Kg,16.00,23.00
2022-04-09,Chayote sin espina,1Kg,10.00,18.00
2022-04-09,Jitomate Saladette,1Kg,18.00,40.00
2022-04-09,Lechuga romana,1Kg,10.00,15.00
2022-04-09,Papa alpha,1Kg,13.00,18.00
2022-04-09,Pepino,1Kg,17.00,25.00
2022-04-09,Tomate verde,1Kg,12.00,17.00
2022-04-09,Zanahoria mediana,1Kg,10.00,12.00
2022-04-10,Aceite Mixto,1Kg,40.00,45.00
2022-04-10,Arroz largo,1Kg,18.00,26.00
2022-04-10,Azúcar Estándar,1Kg,20.00,40.00
2022-04-10,Harina de Trigo,1Kg,19.00,21.00
2022-04-10,Frijol Flor de Mayo,1Kg,25.00,42.00
2022-04-10,Frijol Negro,1Kg,24.00,25.00
2022-04-10,Huevo Blanco,1Kg,38.00,40.00
2022-04-10,Carne Molida
Sirloin 90-10,1Kg,130.00,175.00
2022-04-10,Bistec Diezmillo de
Res,1Kg,148.00,175.00
2022-04-10,Aguacate Hass,1Kg,70.00,90.00
2022-04-10,Limón con semilla,1Kg,30.00,40.00
2022-04-10,Guayaba,1Kg,20.00,30.00
2022-04-10,Manzana Golden,1Kg,40.00,50.00
2022-04-10,Manzana Starking,1Kg,45.00,50.00
2022-04-10,Naranja mediana,1Kg,7.00,10.00
2022-04-10,Papaya maradol,1Kg,22.00,25.00
2022-04-10,Piña,1Kg,10.00,15.00
2022-04-10,Plátano,1Kg,15.00,20.00
2022-04-10,Sandía,1Kg,10.00,13.00
2022-04-10,Calabacita Italiana,1Kg,12.00,20.00
2022-04-10,Chile poblano,1Kg,19.00,35.00
2022-04-10,Chile serrano,1Kg,30.00,50.00
2022-04-10,Cebolla bola,1Kg,16.00,23.00
2022-04-10,Chayote sin espina,1Kg,10.00,18.00
2022-04-10,Jitomate Saladette,1Kg,18.00,40.00
2022-04-10,Lechuga romana,1Kg,10.00,15.00
2022-04-10,Papa alpha,1Kg,13.00,18.00
2022-04-10,Pepino,1Kg,17.00,25.00
2022-04-10,Tomate verde,1Kg,12.00,17.00
2022-04-10,Zanahoria mediana,1Kg,10.00,12.00
2022-04-11,Aceite Mixto,1Kg,45.00,47.00
2022-04-11,Arroz largo,1Kg,20.00,20.00
2022-04-11,Azúcar Estándar,1Kg,40.00,40.00
2022-04-11,Harina de Trigo,1Kg,20.00,20.00
2022-04-11,Frijol Flor de Mayo,1Kg,30.00,30.00
2022-04-11,Frijol Negro,1Kg,25.00,25.00
2022-04-11,Huevo Blanco,1Kg,38.00,40.00
2022-04-11,Carne Molida
Sirloin 90-10,1Kg,130.00,175.00
2022-04-11,Bistec Diezmillo de
Res,1Kg,148.00,175.00
2022-04-11,Aguacate Hass,1Kg,80.00,85.00
2022-04-11,Limón con semilla,1Kg,32.00,32.00
2022-04-11,Guayaba,1Kg,25.00,30.00
2022-04-11,Manzana Golden,1Kg,40.00,40.00
2022-04-11,Manzana Starking,1Kg,50.00,50.00
2022-04-11,Naranja mediana,1Kg,9.00,9.00
2022-04-11,Papaya maradol,1Kg,20.00,23.00
2022-04-11,Piña,1Kg,10.00,15.00
2022-04-11,Plátano,1Kg,15.00,15.00
2022-04-11,Sandía,1Kg,10.00,10.00
2022-04-11,Calabacita Italiana,1Kg,14.00,24.00
2022-04-11,Chile poblano,1Kg,30.00,30.00
2022-04-11,Chile serrano,1Kg,32.00,32.00
2022-04-11,Cebolla bola,1Kg,18.00,18.00
2022-04-11,Chayote sin espina,1Kg,11.00,12.00
2022-04-11,Jitomate Saladette,1Kg,20.00,20.00
2022-04-11,Lechuga romana,1Kg,15.00,15.00
2022-04-11,Papa alpha,1Kg,16.00,16.00
2022-04-11,Pepino,1Kg,23.00,23.00
2022-04-11,Tomate verde,1Kg,14.00,14.00
2022-04-11,Zanahoria mediana,1Kg,10.00,10.00
2022-04-12,Aceite Mixto,1Kg,42.00,45.00
2022-04-12,Arroz largo,1Kg,18.00,26.00
2022-04-12,Azúcar Estándar,1Kg,40.00,40.00
2022-04-12,Harina de Trigo,1Kg,19.00,21.00
2022-04-12,Frijol Flor de Mayo,1Kg,25.00,30.00
2022-04-12,Frijol Negro,1Kg,24.00,25.00
2022-04-12,Huevo Blanco,1Kg,38.00,40.00
2022-04-12,Carne Molida
Sirloin 90-10,1Kg,130.00,175.00
2022-04-12,Bistec Diezmillo de
Res,1Kg,148.00,175.00
2022-04-12,Aguacate Hass,1Kg,70.00,90.00
2022-04-12,Limón con semilla,1Kg,25.00,40.00
2022-04-12,Guayaba,1Kg,20.00,30.00
2022-04-12,Manzana Golden,1Kg,40.00,50.00
2022-04-12,Manzana Starking,1Kg,45.00,50.00
2022-04-12,Naranja mediana,1Kg,8.00,10.00
2022-04-12,Papaya maradol,1Kg,20.00,25.00
2022-04-12,Piña,1Kg,10.00,15.00
2022-04-12,Plátano,1Kg,12.00,18.00
2022-04-12,Sandía,1Kg,10.00,13.00
2022-04-12,Calabacita Italiana,1Kg,10.00,20.00
2022-04-12,Chile poblano,1Kg,19.00,35.00
2022-04-12,Chile serrano,1Kg,30.00,48.00
2022-04-12,Cebolla bola,1Kg,16.00,23.00
2022-04-12,Chayote sin espina,1Kg,10.00,18.00
2022-04-12,Jitomate Saladette,1Kg,17.00,20.00
2022-04-12,Lechuga romana,1Kg,10.00,17.00
2022-04-12,Papa alpha,1Kg,15.00,19.00
2022-04-12,Pepino,1Kg,15.00,25.00
2022-04-12,Tomate verde,1Kg,12.00,15.00
2022-04-12,Zanahoria mediana,1Kg,10.00,12.00
2022-04-13,Aceite Mixto,1Kg,42.00,45.00
2022-04-13,Arroz largo,1Kg,18.00,26.00
2022-04-13,Azúcar Estándar,1Kg,40.00,40.00
2022-04-13,Harina de Trigo,1Kg,19.00,21.00
2022-04-13,Frijol Flor de Mayo,1Kg,25.00,30.00
2022-04-13,Frijol Negro,1Kg,24.00,25.00
2022-04-13,Huevo Blanco,1Kg,38.00,40.00
2022-04-13,Carne Molida
Sirloin 90-10,1Kg,130.00,175.00
2022-04-13,Bistec Diezmillo de
Res,1Kg,148.00,175.00
2022-04-13,Aguacate Hass,1Kg,70.00,90.00
2022-04-13,Limón con semilla,1Kg,25.00,35.00
2022-04-13,Guayaba,1Kg,20.00,35.00
2022-04-13,Manzana Golden,1Kg,40.00,50.00
2022-04-13,Manzana Starking,1Kg,45.00,50.00
2022-04-13,Naranja mediana,1Kg,8.00,10.00
2022-04-13,Papaya maradol,1Kg,20.00,25.00
2022-04-13,Piña,1Kg,10.00,15.00
2022-04-13,Plátano,1Kg,12.00,18.00
2022-04-13,Sandía,1Kg,10.00,13.00
2022-04-13,Calabacita Italiana,1Kg,9.00,18.00
2022-04-13,Chile poblano,1Kg,19.00,35.00
2022-04-13,Chile serrano,1Kg,32.00,50.00
2022-04-13,Cebolla bola,1Kg,16.00,23.00
2022-04-13,Chayote sin espina,1Kg,10.00,15.00
2022-04-13,Jitomate Saladette,1Kg,16.00,20.00
2022-04-13,Lechuga romana,1Kg,10.00,15.00
2022-04-13,Papa alpha,1Kg,15.00,18.00
2022-04-13,Pepino,1Kg,17.00,25.00
2022-04-13,Tomate verde,1Kg,12.00,15.00
2022-04-13,Zanahoria mediana,1Kg,10.00,12.00
2022-04-14,Aceite Mixto,1Kg,42.00,45.00
2022-04-14,Arroz largo,1Kg,18.00,26.00
2022-04-14,Azúcar Estándar,1Kg,40.00,40.00
2022-04-14,Harina de Trigo,1Kg,19.00,21.00
2022-04-14,Frijol Flor de Mayo,1Kg,25.00,30.00
2022-04-14,Frijol Negro,1Kg,24.00,25.00
2022-04-14,Huevo Blanco,1Kg,38.00,40.00
2022-04-14,Carne Molida
Sirloin 90-10,1Kg,130.00,175.00
2022-04-14,Bistec Diezmillo de
Res,1Kg,148.00,175.00
2022-04-14,Aguacate Hass,1Kg,70.00,90.00
2022-04-14,Limón con semilla,1Kg,25.00,35.00
2022-04-14,Guayaba,1Kg,20.00,35.00
2022-04-14,Manzana Golden,1Kg,40.00,50.00
2022-04-14,Manzana Starking,1Kg,45.00,50.00
2022-04-14,Naranja mediana,1Kg,8.00,10.00
2022-04-14,Papaya maradol,1Kg,20.00,25.00
2022-04-14,Piña,1Kg,10.00,15.00
2022-04-14,Plátano,1Kg,12.00,18.00
2022-04-14,Sandía,1Kg,10.00,13.00
2022-04-14,Calabacita Italiana,1Kg,9.00,18.00
2022-04-14,Chile poblano,1Kg,19.00,35.00
2022-04-14,Chile serrano,1Kg,32.00,50.00
2022-04-14,Cebolla bola,1Kg,16.00,23.00
2022-04-14,Chayote sin espina,1Kg,10.00,15.00
2022-04-14,Jitomate Saladette,1Kg,16.00,20.00
2022-04-14,Lechuga romana,1Kg,10.00,15.00
2022-04-14,Papa alpha,1Kg,15.00,18.00
2022-04-14,Pepino,1Kg,17.00,25.00
2022-04-14,Tomate verde,1Kg,12.00,15.00
2022-04-14,Zanahoria mediana,1Kg,10.00,12.00
2022-04-15,Aceite Mixto,1Kg,42.00,45.00
2022-04-15,Arroz largo,1Kg,18.00,26.00
2022-04-15,Azúcar Estándar,1Kg,40.00,40.00
2022-04-15,Harina de Trigo,1Kg,19.00,21.00
2022-04-15,Frijol Flor de Mayo,1Kg,25.00,30.00
2022-04-15,Frijol Negro,1Kg,24.00,25.00
2022-04-15,Huevo Blanco,1Kg,38.00,40.00
2022-04-15,Carne Molida
Sirloin 90-10,1Kg,130.00,175.00
2022-04-15,Bistec Diezmillo de
Res,1Kg,148.00,175.00
2022-04-15,Aguacate Hass,1Kg,70.00,90.00
2022-04-15,Limón con semilla,1Kg,25.00,35.00
2022-04-15,Guayaba,1Kg,20.00,35.00
2022-04-15,Manzana Golden,1Kg,40.00,50.00
2022-04-15,Manzana Starking,1Kg,45.00,50.00
2022-04-15,Naranja mediana,1Kg,8.00,10.00
2022-04-15,Papaya maradol,1Kg,20.00,25.00
2022-04-15,Piña,1Kg,10.00,15.00
2022-04-15,Plátano,1Kg,12.00,18.00
2022-04-15,Sandía,1Kg,10.00,13.00
2022-04-15,Calabacita Italiana,1Kg,9.00,18.00
2022-04-15,Chile poblano,1Kg,19.00,35.00
2022-04-15,Chile serrano,1Kg,32.00,50.00
2022-04-15,Cebolla bola,1Kg,16.00,23.00
2022-04-15,Chayote sin espina,1Kg,10.00,15.00
2022-04-15,Jitomate Saladette,1Kg,16.00,20.00
2022-04-15,Lechuga romana,1Kg,10.00,15.00
2022-04-15,Papa alpha,1Kg,15.00,18.00
2022-04-15,Pepino,1Kg,17.00,25.00
2022-04-15,Tomate verde,1Kg,12.00,15.00
2022-04-15,Zanahoria mediana,1Kg,10.00,12.00
2022-04-16,Aceite Mixto,1Kg,42.00,45.00
2022-04-16,Arroz largo,1Kg,18.00,26.00
2022-04-16,Azúcar Estándar,1Kg,40.00,40.00
2022-04-16,Harina de Trigo,1Kg,19.00,21.00
2022-04-16,Frijol Flor de Mayo,1Kg,25.00,30.00
2022-04-16,Frijol Negro,1Kg,24.00,25.00
2022-04-16,Huevo Blanco,1Kg,38.00,40.00
2022-04-16,Carne Molida
Sirloin 90-10,1Kg,130.00,175.00
2022-04-16,Bistec Diezmillo de
Res,1Kg,148.00,175.00
2022-04-16,Aguacate Hass,1Kg,70.00,90.00
2022-04-16,Limón con semilla,1Kg,25.00,35.00
2022-04-16,Guayaba,1Kg,20.00,35.00
2022-04-16,Manzana Golden,1Kg,40.00,50.00
2022-04-16,Manzana Starking,1Kg,45.00,50.00
2022-04-16,Naranja mediana,1Kg,8.00,10.00
2022-04-16,Papaya maradol,1Kg,20.00,25.00
2022-04-16,Piña,1Kg,10.00,15.00
2022-04-16,Plátano,1Kg,12.00,18.00
2022-04-16,Sandía,1Kg,10.00,13.00
2022-04-16,Calabacita Italiana,1Kg,9.00,18.00
2022-04-16,Chile poblano,1Kg,19.00,35.00
2022-04-16,Chile serrano,1Kg,32.00,50.00
2022-04-16,Cebolla bola,1Kg,16.00,23.00
2022-04-16,Chayote sin espina,1Kg,10.00,15.00
2022-04-16,Jitomate Saladette,1Kg,16.00,20.00
2022-04-16,Lechuga romana,1Kg,10.00,15.00
2022-04-16,Papa alpha,1Kg,15.00,18.00
2022-04-16,Pepino,1Kg,17.00,25.00
2022-04-16,Tomate verde,1Kg,12.00,15.00
2022-04-16,Zanahoria mediana,1Kg,10.00,12.00
2022-04-17,Aceite Mixto,1Kg,42.00,45.00
2022-04-17,Arroz largo,1Kg,18.00,26.00
2022-04-17,Azúcar Estándar,1Kg,40.00,40.00
2022-04-17,Harina de Trigo,1Kg,19.00,21.00
2022-04-17,Frijol Flor de Mayo,1Kg,25.00,30.00
2022-04-17,Frijol Negro,1Kg,24.00,25.00
2022-04-17,Huevo Blanco,1Kg,38.00,40.00
2022-04-17,Carne Molida
Sirloin 90-10,1Kg,130.00,175.00
2022-04-17,Bistec Diezmillo de
Res,1Kg,148.00,175.00
2022-04-17,Aguacate Hass,1Kg,70.00,90.00
2022-04-17,Limón con semilla,1Kg,25.00,35.00
2022-04-17,Guayaba,1Kg,20.00,35.00
2022-04-17,Manzana Golden,1Kg,40.00,50.00
2022-04-17,Manzana Starking,1Kg,45.00,50.00
2022-04-17,Naranja mediana,1Kg,8.00,10.00
2022-04-17,Papaya maradol,1Kg,20.00,25.00
2022-04-17,Piña,1Kg,10.00,15.00
2022-04-17,Plátano,1Kg,12.00,18.00
2022-04-17,Sandía,1Kg,10.00,13.00
2022-04-17,Calabacita Italiana,1Kg,9.00,18.00
2022-04-17,Chile poblano,1Kg,19.00,35.00
2022-04-17,Chile serrano,1Kg,32.00,50.00
2022-04-17,Cebolla bola,1Kg,16.00,23.00
2022-04-17,Chayote sin espina,1Kg,10.00,15.00
2022-04-17,Jitomate Saladette,1Kg,16.00,20.00
2022-04-17,Lechuga romana,1Kg,10.00,15.00
2022-04-17,Papa alpha,1Kg,15.00,18.00
2022-04-17,Pepino,1Kg,17.00,25.00
2022-04-17,Tomate verde,1Kg,12.00,15.00
2022-04-17,Zanahoria mediana,1Kg,10.00,12.00
2022-04-18,Aceite Mixto,1Kg,40.00,45.00
2022-04-18,Arroz largo,1Kg,18.00,26.00
2022-04-18,Azúcar Estándar,1Kg,36.00,40.00
2022-04-18,Harina de Trigo,1Kg,15.00,21.00
2022-04-18,Frijol Flor de Mayo,1Kg,24.00,33.00
2022-04-18,Frijol Negro,1Kg,24.00,25.00
2022-04-18,Huevo Blanco,1Kg,38.00,40.00
2022-04-18,Carne Molida
Sirloin 90-10,1Kg,130.00,175.00
2022-04-18,Bistec Diezmillo de
Res,1Kg,148.00,175.00
2022-04-18,Aguacate Hass,1Kg,65.00,95.00
2022-04-18,Limón con semilla,1Kg,30.00,40.00
2022-04-18,Guayaba,1Kg,20.00,35.00
2022-04-18,Manzana Golden,1Kg,40.00,50.00
2022-04-18,Manzana Starking,1Kg,45.00,50.00
2022-04-18,Naranja mediana,1Kg,7.00,10.00
2022-04-18,Papaya maradol,1Kg,20.00,25.00
2022-04-18,Piña,1Kg,15.00,15.00
2022-04-18,Plátano,1Kg,15.00,17.00
2022-04-18,Sandía,1Kg,10.00,10.00
2022-04-18,Calabacita Italiana,1Kg,13.00,13.00
2022-04-18,Chile poblano,1Kg,28.00,45.00
2022-04-18,Chile serrano,1Kg,14.00,47.00
2022-04-18,Cebolla bola,1Kg,16.00,16.00
2022-04-18,Chayote sin espina,1Kg,12.00,12.00
2022-04-18,Jitomate Saladette,1Kg,15.00,20.00
2022-04-18,Lechuga romana,1Kg,13.00,15.00
2022-04-18,Papa alpha,1Kg,15.00,23.00
2022-04-18,Pepino,1Kg,22.00,25.00
2022-04-18,Tomate verde,1Kg,14.00,16.00
2022-04-18,Zanahoria mediana,1Kg,13.00,15.00
2022-04-19,Aceite Mixto,1Kg,40.00,45.00
2022-04-19,Arroz largo,1Kg,18.00,26.00
2022-04-19,Azúcar Estándar,1Kg,36.00,40.00
2022-04-19,Harina de Trigo,1Kg,15.00,21.00
2022-04-19,Frijol Flor de Mayo,1Kg,24.00,33.00
2022-04-19,Frijol Negro,1Kg,24.00,25.00
2022-04-19,Huevo Blanco,1Kg,38.00,39.00
2022-04-19,Carne Molida
Sirloin 90-10,1Kg,130.00,175.00
2022-04-19,Bistec Diezmillo de
Res,1Kg,148.00,175.00
2022-04-19,Aguacate Hass,1Kg,60.00,85.00
2022-04-19,Limón con semilla,1Kg,25.00,40.00
2022-04-19,Guayaba,1Kg,20.00,30.00
2022-04-19,Manzana Golden,1Kg,40.00,45.00
2022-04-19,Manzana Starking,1Kg,45.00,45.00
2022-04-19,Naranja mediana,1Kg,9.00,10.00
2022-04-19,Papaya maradol,1Kg,23.00,24.00
2022-04-19,Piña,1Kg,14.00,15.00
2022-04-19,Plátano,1Kg,15.00,15.00
2022-04-19,Sandía,1Kg,10.00,13.00
2022-04-19,Calabacita Italiana,1Kg,12.00,13.00
2022-04-19,Chile poblano,1Kg,30.00,30.00
2022-04-19,Chile serrano,1Kg,45.00,47.00
2022-04-19,Cebolla bola,1Kg,16.00,18.00
2022-04-19,Chayote sin espina,1Kg,8.00,12.00
2022-04-19,Jitomate Saladette,1Kg,14.00,20.00
2022-04-19,Lechuga romana,1Kg,15.00,15.00
2022-04-19,Papa alpha,1Kg,16.00,20.00
2022-04-19,Pepino,1Kg,15.00,22.00
2022-04-19,Tomate verde,1Kg,13.00,15.00
2022-04-19,Zanahoria mediana,1Kg,12.00,15.00
2022-04-20,Aceite Mixto,1Kg,40.00,45.00
2022-04-20,Arroz largo,1Kg,36.00,40.00
2022-04-20,Azúcar Estándar,1Kg,18.00,26.00
2022-04-20,Harina de Trigo,1Kg,15.00,21.00
2022-04-20,Frijol Flor de Mayo,1Kg,24.00,33.00
2022-04-20,Frijol Negro,1Kg,24.00,25.00
2022-04-20,Huevo Blanco,1Kg,38.00,39.00
2022-04-20,Carne Molida
Sirloin 90-10,1Kg,130.00,175.00
2022-04-20,Bistec Diezmillo de
